r_prodbasal_A1,r_prodbasal_Anonsense1,r_prodbasal_Aprime1,r_prodbasal_B1,r_prodon_A1,r_prodon_Anonsense1,r_prodon_Aprime1,r_prodon_B1,d_Aprime1_B1,r_deg_A1,r_deg_Anonsense1,r_deg_Aprime1,r_deg_B1,r_onbasal_A1,r_onbasal_Anonsense1,r_onbasal_Aprime1,r_onbasal_B1,r_nitc_byAnonsense1_A1,r_nitc_byAnonsense1_Anonsense1,r_nitc_byAnonsense1_Aprime1,r_addon_byA1_B1,r_addon_byAprime1_B1,r_off_A1,r_off_Anonsense1,r_off_Aprime1,r_offorig_B1,r_offpara_B1,k_A1,k_Anonsense1,k_Aprime1,k_B1,n_A1,n_Anonsense1,n_Aprime1,n_B1
0,0,0,0,535.743090288686,535.743090288686,535.743090288686,535.743090288686,0.154021765811958,1,1,1,1,0.259274580319664,0.259274580319664,0,0,0.168581038908159,0.168581038908159,0.168581038908159,6.96596308119589,1.58811959665964,0.129833499991196,0.129833499991196,0.129833499991196,0.129833499991196,0.129833499991196,267.871545144343,267.871545144343,267.871545144343,267.871545144343,1.54070235846894,1.54070235846894,1.54070235846894,1.54070235846894
