r_prodbasal_A1,r_prodbasal_Anonsense1,r_prodbasal_Aprime1,r_prodbasal_B1,r_prodon_A1,r_prodon_Anonsense1,r_prodon_Aprime1,r_prodon_B1,d_Aprime1_B1,r_deg_A1,r_deg_Anonsense1,r_deg_Aprime1,r_deg_B1,r_onbasal_A1,r_onbasal_Anonsense1,r_onbasal_Aprime1,r_onbasal_B1,r_nitc_byAnonsense1_A1,r_nitc_byAnonsense1_Anonsense1,r_nitc_byAnonsense1_Aprime1,r_addon_byA1_B1,r_addon_byAprime1_B1,r_off_A1,r_off_Anonsense1,r_off_Aprime1,r_offorig_B1,r_offpara_B1,k_A1,k_Anonsense1,k_Aprime1,k_B1,n_A1,n_Anonsense1,n_Aprime1,n_B1
0,0,0,0,535.707436505481,535.707436505481,535.707436505481,535.707436505481,0.156303499359363,1,1,1,1,0.13426193068631,0.13426193068631,0,0,0.0879521748896282,0.0879521748896282,0.0879521748896282,6.94823157057878,1.59446941187394,0.0674351957535238,0.0674351957535238,0.0674351957535238,0.0674351957535238,0.0674351957535238,267.853718252741,267.853718252741,267.853718252741,267.853718252741,1.5107435042251,1.5107435042251,1.5107435042251,1.5107435042251
