paramset,ss_A1,ss_Anons1,ss_Aprim1,ss_B1
1,237.765879557852,237.765879557852,19.7809687266286,42.7507908465478
2,151.11188380065,151.11188380065,10.4446085113915,111.732099943873
3,142.679282257732,142.679282257732,28.2084080587752,58.9158994577207
4,166.904920585776,166.904920585776,53.7650100730072,23.6667070136402
5,27.0257615529987,27.0257615529987,15.6077048752294,38.3921692126993
6,294.885398314751,294.885398314751,7.11251384745905,22.8919555438888
7,320.092544794216,320.092544794216,118.742115717682,379.136122336312
8,29.8112394630505,29.8112394630505,1.56299895060617,6.96784863569741
9,108.171155794827,108.171155794827,19.9650459908629,341.944181811426
10,328.504657701928,328.504657701928,11.2952185295074,13.8089598955167
11,98.9369064704211,98.9369064704211,7.86073411770115,12.4551354754804
12,148.920508055528,148.920508055528,0.00879314846455614,0.0582549479932394
13,99.8058851035795,99.8058851035795,148.893259189812,150.626815667565
14,7.79612574072319,7.79612574072319,0.389687732583298,1.72914851803402
15,47.3062870752276,47.3062870752276,17.4292249979409,5.0631586433032
16,4.23758161478391,4.23758161478391,0.186824189441708,0.0129193215536541
17,9.21649015028467,9.21649015028467,4.80802576368635e-05,3.71385325644129e-05
18,144.166048586364,144.166048586364,9.84694265359335,44.2440299025227
19,315.385414764007,315.385414764007,24.1745830339165,1082.44287984049
20,37.3321114392048,37.3321114392048,0.00883312872691483,0.336459125312736
21,261.322163497577,261.322163497577,165.337999610368,512.267325683693
22,306.333309557155,306.333309557155,119.863694766701,327.182202046083
23,35.1791375024626,35.1791375024626,0.107694517824277,1.09276973786962
24,3.8678207311471,3.8678207311471,0.00432519335319418,0.0451386230476517
25,5.44980104227786,5.44980104227786,3.05005437127324e-06,5.99114666374229e-06
26,41.3913956986156,41.3913956986156,5.90788120967903,2.7087132590149
27,127.995154328225,127.995154328225,0.0837501435350333,3.17678926753247
28,105.001424545144,105.001424545144,71.1377354777276,78.8106940066018
29,34.7049437953161,34.7049437953161,5.66915013324252,25.6180172355997
30,353.242223103325,353.242223103325,28.0776850871422,58.1783800471503
31,232.698480001716,232.698480001716,39.608908976093,74.7958549194267
32,14.7390523999711,14.7390523999711,0.00475250364822248,0.0350998765953703
33,394.927091389293,394.927091389293,378.780772777765,237.189162508612
34,361.392911363944,361.392911363944,41.306566667816,58.4427404959242
35,256.362243542397,256.362243542397,5.32912021195108,683.650859678571
36,319.114337798166,319.114337798166,5.64359880019955,141.335436183615
37,275.258615610126,275.258615610126,28.2090657456543,267.315384586788
38,35.1321949635236,35.1321949635236,0.330381416363335,0.0597706084982983
39,252.452809812464,252.452809812464,57.3521082676221,777.668286999077
40,278.482785701814,278.482785701814,33.4353396115587,171.686663049703
41,96.4576467114304,96.4576467114304,13.1126096578919,42.4314139192248
42,261.917784965336,261.917784965336,1.07784305264567,3.62923820037154
43,231.884679312047,231.884679312047,25.4559527307363,132.71110541946
44,560.172459473514,560.172459473514,704.736904871401,519.235207909472
45,302.271229538124,302.271229538124,69.0851959581308,109.533541510594
46,127.453487141991,127.453487141991,12.6924040846826,186.564950302873
47,331.91168767872,331.91168767872,250.005634625205,655.962828648849
48,47.7736978401981,47.7736978401981,12.8149784913452,24.3608641840392
49,25.6686219630309,25.6686219630309,0.199918612208606,2.86170814295866
50,255.712928088737,255.712928088737,103.63150523129,268.991357743279
51,192.461948979465,192.461948979465,38.2865170774961,190.541719784852
52,157.722535553014,157.722535553014,61.0289775803002,355.625052455292
53,588.569090029564,588.569090029564,1068.72193898209,570.106086701856
54,49.3337669959119,49.3337669959119,4.75066880556083,29.2421434681102
55,73.0233153948591,73.0233153948591,0.309270323782917,0.462915680722638
56,95.4421227798017,95.4421227798017,30.8054678540207,34.5832386721935
57,195.962023210895,195.962023210895,1.21719005643522,1.02626683750469
58,3.25135309446287,3.25135309446287,2.5489468932594,10.4698300058435
59,170.488614001487,170.488614001487,0.892772814771113,10.559843949143
60,223.756489453745,223.756489453745,42.9941662047731,183.222810038969
61,23.0248409189286,23.0248409189286,0.000428026891396839,0.00170642800133427
62,450.56211785404,450.56211785404,875.194402376043,514.072691580452
63,189.245313641068,189.245313641068,120.574715233483,67.5557441272349
64,10.9576846608586,10.9576846608586,9.69237633287702e-08,7.11712167656953e-07
65,180.946924740016,180.946924740016,21.3233799654915,6.05579844233073
66,114.345371269464,114.345371269464,31.736648459524,103.409997690759
