paramset,ss_A1,ss_Anons1,ss_Aprim1,ss_B1
1,0,686.252539038497,636.00127629906,586.658499074571
2,0,201.781227475414,27.0241212702652,179.989436088509
3,0,137.115407403589,34.7456532116265,98.3580780651845
4,0,1194.27355774589,716.822340265514,1078.61869207478
5,0,803.999430580293,185.104186487507,809.643904537757
6,0,317.348298041181,99.2900130914596,285.632033186518
7,0,1139.32031809458,963.631856601154,635.082403257607
8,0,202.163073137585,56.1745357641338,182.230365728545
9,0,NaN,NaN,NaN
10,0,173.726357672559,67.7774453317492,146.576538637753
11,0,10.9733936749764,0.718828668872786,10.9414484326619
12,0,570.799274162229,547.96318492146,215.128472298564
13,0,511.369430834849,232.786797777881,344.129138281514
14,0,483.772420323676,119.742165114441,589.187071858517
15,0,298.609236337151,38.1991313598893,391.502496626905
16,0,889.737676498273,232.341475262102,1946.16517101995
17,0,275.800943540607,101.625841833454,193.51378308995
18,0,929.292449488884,282.373086180411,632.286798209053
19,0,21.2889537054861,4.62921431945045,17.275872518554
20,0,78.8481881922251,14.7358217122021,84.1673017180201
21,0,539.105867405968,173.295878284442,404.004113459375
22,0,875.54565495539,693.29907706789,588.051834591808
23,0,70.9155775450596,47.9679171754358,74.2688855804628
24,0,593.373435498277,103.509562466417,903.124984697699
25,0,645.626308509966,187.950036585196,608.645670101875
26,0,9.00857765126105e+80,2.39522035027323e+68,NaN
27,0,532.536076550911,170.709584272915,531.140047411693
28,0,525.656239646145,88.1937450423236,438.916244122624
29,0,231.277435366961,141.485689034392,142.116263142285
30,0,476.823953285221,396.021871135591,215.588929020245
31,0,1023.97130165693,472.319380972708,1201.1661977099
32,0,1046.22458219885,277.822928720284,781.961880463274
33,0,15.0283543835053,0.376607844182862,16.9803685578874
34,0,2.60043030467659,0.479675677016046,4.30120324673359
35,0,102.868755622229,13.0780872026574,275.661594177125
36,0,974.656652486791,470.818245157744,631.117849275713
37,0,911.521615883615,450.428922540984,668.212164386491
38,0,1115.15567257074,343.493887023465,866.715280061115
39,0,576.759741104505,209.458425782698,465.549217925787
40,0,526.61545644976,176.373977502951,410.19713024585
41,0,5.89317055221642,1.35305943866559,5.12998937185206
42,0,683.860029232484,457.306935015045,475.662100368337
43,0,1220.30352273267,345.931150129598,1107.01751869348
44,0,793.544109665762,189.501778245125,632.461893433145
45,0,713.620091521301,285.765917010034,518.527625252977
46,0,174.530476162811,72.1212264309097,214.937130764394
47,0,264.244898348487,75.6166779094693,209.270887015761
48,0,116.686878830224,4.33244588264477,118.395540876971
49,0,958.637125121886,260.213659879914,732.497400605494
50,0,667.432818610089,634.087885810369,-1722.16836637089
51,0,246.885511600123,88.9009063858534,175.796662807847
52,0,4.33495208380872,0.0931531014516085,4.80244748035849
53,0,1142.89110345539,466.783791558625,752.45943845572
54,0,1191.20749574304,1177.29048655761,927.121489733252
55,0,361.565968340181,268.419080959884,234.123567097119
56,0,354.98151233733,333.664642276784,193.249427640212
57,0,748.513485183046,261.386198143187,556.341514479236
58,0,325.225383661567,82.0826139651706,306.80097361236
59,0,276.690339540782,19.9849033741929,264.771195246337
60,0,612.015083478947,86.6720646599372,1320.96857962228
61,0,680.111270560738,161.658381014636,518.119697621734
62,0,158.159538653674,34.8583373415714,143.353257086554
63,0,296.681147423034,78.4664802081596,473.27117607673
64,0,140.88710091546,52.5493669642903,106.376754294654
65,0,103.091216322251,4.89580380018179,121.058268778268
66,0,410.261419579161,283.405658923818,323.842181180422
67,0,895.066813251763,168.198570866094,622.670877770041
68,0,660.886396266213,217.205677397334,1489.54754538925
69,0,76.5773659657388,10.3266232631424,72.7016718437865
70,0,160.064005428821,17.1725478146644,140.567556846513
71,0,376.029324218555,125.313892066544,276.571184532695
72,0,398.447767236278,220.986380783002,340.225057472773
73,0,778.781943772908,178.15483387702,605.698347525536
74,0,310.856842391728,49.8886602228901,264.698084483183
75,0,304.738642144199,94.1776540147114,402.617238259983
76,0,719.676439650038,138.974918974202,560.089468424147
77,0,205.418434041162,12.3547752721041,184.760578738141
78,0,4.66891599742057,1.71566016650605,3.91287535537211
79,0,159.939490315049,110.973094922886,137.793351461725
80,0,622.601112211217,302.400013872729,506.586543467871
81,0,771.085202109471,196.209990655901,571.711233989593
82,0,36.2992077744939,6.12458962409762,29.8083230229523
83,0,665.040592190401,345.137982785731,454.868394733959
84,0,705.821534406764,248.345883272696,484.318877832895
85,0,612.616910067308,109.659154112018,460.809166605927
86,0,620.698794870503,148.718015197112,429.647728025729
87,0,227.888326623178,57.7719344494571,302.511659557489
88,0,921.00950021086,572.57990877741,573.675896669686
89,0,447.632758883742,65.0069673419477,869.159550520062
90,0,237.625061167426,95.8462707366023,167.632114833595
91,0,246.634854771863,50.6646579368288,193.360137081543
92,0,128.930641691334,56.3731313423371,138.742968421677
93,0,138.370497938581,12.2995562187605,123.432694467401
94,0,352.72109610381,20.7979546026526,321.415103852432
95,0,487.599159044254,93.7778444594083,428.263420548187
96,0,727.324323467797,410.204041820058,523.572955805766
97,0,33.7364912057219,12.1033776721457,24.7217056019379
98,0,206.231314794482,44.9043641263431,147.205953665506
99,0,1085.6388945319,312.20513183562,716.627865373925
100,0,558.956125787352,182.340491863174,440.671738987536
