r_prodbasal_A1,r_prodbasal_Anonsense1,r_prodbasal_Aprime1,r_prodbasal_B1,r_prodon_A1,r_prodon_Anonsense1,r_prodon_Aprime1,r_prodon_B1,d_Aprime1_B1,r_deg_A1,r_deg_Anonsense1,r_deg_Aprime1,r_deg_B1,r_onbasal_A1,r_onbasal_Anonsense1,r_onbasal_Aprime1,r_onbasal_B1,r_nitc_byAnonsense1_A1,r_nitc_byAnonsense1_Anonsense1,r_nitc_byAnonsense1_Aprime1,r_addon_byA1_B1,r_addon_byAprime1_B1,r_off_A1,r_off_Anonsense1,r_off_Aprime1,r_offorig_B1,r_offpara_B1,k_A1,k_Anonsense1,k_Aprime1,k_B1,n_A1,n_Anonsense1,n_Aprime1,n_B1
0,0,0,0,658.82909745456,658.82909745456,658.82909745456,658.82909745456,0.11629155824836,1,1,1,1,8.53161548201503,8.53161548201503,0,0,1.26262712100119,1.26262712100119,1.26262712100119,0.678146399850153,0.115376838924373,17.4593512555305,17.4593512555305,17.4593512555305,17.4593512555305,17.4593512555305,329.41454872728,329.41454872728,329.41454872728,329.41454872728,8.76938954277652,8.76938954277652,8.76938954277652,8.76938954277652
