r_prodbasal_A1,r_prodbasal_Anonsense1,r_prodbasal_Aprime1,r_prodbasal_B1,r_prodon_A1,r_prodon_Anonsense1,r_prodon_Aprime1,r_prodon_B1,d_Aprime1_B1,r_deg_A1,r_deg_Anonsense1,r_deg_Aprime1,r_deg_B1,r_onbasal_A1,r_onbasal_Anonsense1,r_onbasal_Aprime1,r_onbasal_B1,r_nitc_byAnonsense1_A1,r_nitc_byAnonsense1_Anonsense1,r_nitc_byAnonsense1_Aprime1,r_addon_byA1_B1,r_addon_byAprime1_B1,r_off_A1,r_off_Anonsense1,r_off_Aprime1,r_offorig_B1,r_offpara_B1,k_A1,k_Anonsense1,k_Aprime1,k_B1,n_A1,n_Anonsense1,n_Aprime1,n_B1
0,0,0,0,71.0839741466922,71.0839741466922,71.0839741466922,71.0839741466922,0.718362493623778,1,1,1,1,1.46813915030918,1.46813915030918,0,0,1.17427022903409,1.17427022903409,1.17427022903409,5.62653374881041,0.66850218032729,2.99894639150579,2.99894639150579,2.99894639150579,2.99894639150579,2.99894639150579,35.5419870733461,35.5419870733461,35.5419870733461,35.5419870733461,3.10353250039859,3.10353250039859,3.10353250039859,3.10353250039859
