r_prodbasal_A1,r_prodbasal_Anonsense1,r_prodbasal_Aprime1,r_prodbasal_B1,r_prodon_A1,r_prodon_Anonsense1,r_prodon_Aprime1,r_prodon_B1,d_Aprime1_B1,r_deg_A1,r_deg_Anonsense1,r_deg_Aprime1,r_deg_B1,r_onbasal_A1,r_onbasal_Anonsense1,r_onbasal_Aprime1,r_onbasal_B1,r_nitc_byAnonsense1_A1,r_nitc_byAnonsense1_Anonsense1,r_nitc_byAnonsense1_Aprime1,r_addon_byA1_B1,r_addon_byAprime1_B1,r_off_A1,r_off_Anonsense1,r_off_Aprime1,r_offorig_B1,r_offpara_B1,k_A1,k_Anonsense1,k_Aprime1,k_B1,n_A1,n_Anonsense1,n_Aprime1,n_B1
0,0,0,0,94.5067340454913,94.5067340454913,94.5067340454913,94.5067340454913,0.191873438449192,1,1,1,1,5.05075919362134,5.05075919362134,0,0,2.28297488647112,2.28297488647112,2.28297488647112,0.17217818379316,0.117158306678552,38.980216744771,38.980216744771,38.980216744771,38.980216744771,38.980216744771,47.2533670227457,47.2533670227457,47.2533670227457,47.2533670227457,3.07473263103081,3.07473263103081,3.07473263103081,3.07473263103081
